fl_date,origin,precip,snow,windgust,cloudcover
2018-08-06,JFK,0.0,0.0,25.9,51.0
2018-08-07,JFK,19.5,0.0,51.9,54.3
2018-08-08,JFK,5.38,0.0,35.3,69.4
2018-08-09,JFK,7.62,0.0,59.0,62.6
2018-08-10,JFK,0.0,0.0,40.7,62.7
2018-08-11,JFK,8.69,0.0,,94.5
2018-08-12,JFK,45.78,0.0,47.9,87.3
2018-08-13,JFK,15.26,0.0,37.1,90.9
2018-08-14,JFK,3.23,0.0,37.1,68.3
2018-08-15,JFK,0.01,0.0,33.5,56.4
2018-08-16,JFK,0.0,0.0,29.5,54.3
2018-08-17,JFK,0.01,0.0,63.0,71.4
2018-08-18,JFK,4.47,0.0,49.9,89.7
2018-08-19,JFK,0.63,0.0,47.9,97.5
2018-08-20,JFK,0.0,0.0,38.9,93.1
2018-08-21,JFK,0.0,0.0,,72.2
2018-08-22,JFK,13.97,0.0,47.2,75.8
2018-08-23,JFK,0.31,0.0,38.9,46.2
2018-08-24,JFK,0.01,0.0,,17.9
2018-08-25,JFK,0.0,0.0,27.7,77.7
2018-08-26,JFK,0.0,0.0,35.3,59.4
2018-08-27,JFK,0.0,0.0,27.7,81.2
2018-08-28,JFK,0.0,0.0,38.9,52.2
2018-08-29,JFK,0.01,0.0,37.1,13.4
2018-08-30,JFK,0.0,0.0,37.1,49.4
2018-08-31,JFK,0.01,0.0,44.6,92.3
2018-09-01,JFK,0.3,0.0,38.9,86.0
2018-09-02,JFK,0.0,0.0,25.9,75.7
2018-09-03,JFK,0.01,0.0,,57.2
2018-09-04,JFK,0.0,0.0,,72.2
2018-09-05,JFK,0.0,0.0,27.7,48.6
2018-09-06,JFK,13.27,0.0,47.9,62.2
2018-09-07,JFK,0.0,0.0,,97.0
2018-09-08,JFK,1.2,0.0,,95.5
2018-09-09,JFK,10.71,0.0,38.9,99.7
2018-09-10,JFK,32.44,0.0,51.7,99.9
2018-09-11,JFK,7.27,0.0,,94.6
2018-09-12,JFK,1.12,0.0,,88.5
2018-09-13,JFK,2.92,0.0,,98.0
2018-09-14,JFK,0.0,0.0,76.0,96.2
2018-09-15,JFK,0.0,0.0,72.4,49.3
2018-09-16,JFK,0.0,0.0,37.0,47.0
2018-09-17,JFK,0.01,0.0,53.6,89.4
2018-09-18,JFK,17.23,0.0,46.4,83.1
2018-09-19,JFK,0.0,0.0,31.7,53.2
2018-09-20,JFK,0.0,0.0,59.0,95.3
2018-09-21,JFK,0.01,0.0,76.0,98.5
2018-09-22,JFK,0.0,0.0,51.8,89.7
2018-09-23,JFK,1.1,0.0,74.0,95.4
2018-09-24,JFK,0.0,0.0,50.6,88.3
2018-09-25,JFK,20.76,0.0,53.6,98.3
2018-09-26,JFK,9.14,0.0,42.5,88.8
2018-09-27,JFK,0.0,0.0,86.8,87.4
2018-09-28,JFK,33.14,0.0,85.0,88.9
2018-09-29,JFK,0.0,0.0,76.0,35.9
2018-09-30,JFK,0.0,0.0,79.6,47.8
2018-10-01,JFK,0.0,0.0,83.2,87.6
2018-10-02,JFK,0.03,0.0,55.6,86.7
2018-10-03,JFK,8.14,0.0,72.0,69.6
2018-10-04,JFK,1.06,0.0,60.8,67.2
2018-10-05,JFK,0.01,0.0,70.4,74.3
2018-10-06,JFK,0.0,0.0,44.6,98.5
2018-10-07,JFK,0.0,0.0,,85.7
2018-10-08,JFK,0.0,0.0,,90.6
2018-10-09,JFK,0.0,0.0,64.8,93.2
2018-10-10,JFK,0.0,0.0,,84.3
2018-10-11,JFK,24.36,0.0,60.8,97.0
2018-10-12,JFK,21.12,0.0,62.9,65.2
2018-10-13,JFK,1.45,0.0,51.8,78.1
2018-10-14,JFK,0.0,0.0,63.0,62.6
2018-10-15,JFK,1.9,0.0,60.8,96.7
2018-10-16,JFK,0.31,0.0,83.2,90.1
2018-10-17,JFK,0.0,0.0,59.2,60.1
2018-10-18,JFK,0.01,0.0,63.0,28.8
2018-10-19,JFK,0.01,0.0,100.1,48.8
2018-10-20,JFK,2.05,0.0,70.4,83.6
2018-10-21,JFK,0.3,0.0,66.6,65.7
2018-10-22,JFK,0.0,0.0,105.5,62.5
2018-10-23,JFK,0.0,0.0,68.4,67.6
2018-10-24,JFK,0.0,0.0,54.3,46.3
2018-10-25,JFK,0.0,0.0,63.0,41.0
2018-10-26,JFK,0.0,0.0,77.8,89.4
2018-10-27,JFK,21.79,0.0,65.5,99.4
2018-10-28,JFK,0.6,0.0,30.8,91.5
2018-10-29,JFK,1.55,0.0,50.4,85.5
2018-10-30,JFK,0.0,0.0,81.4,20.2
2018-10-31,JFK,0.01,0.0,55.4,54.0
2018-11-01,JFK,0.01,0.0,97.9,81.0
2018-11-02,JFK,1.56,0.0,54.3,92.2
2018-11-03,JFK,6.14,0.0,69.9,70.8
2018-11-04,JFK,6.89,0.0,46.2,98.9
2018-11-05,JFK,7.19,0.0,46.2,99.4
2018-11-06,JFK,12.52,0.0,49.7,91.3
2018-11-07,JFK,0.01,0.0,52.6,49.7
2018-11-08,JFK,0.0,0.0,57.2,64.0
2018-11-09,JFK,21.76,0.0,46.4,75.2
2018-11-10,JFK,0.3,0.0,61.8,58.8
2018-11-11,JFK,0.0,0.0,63.0,12.5
2018-11-12,JFK,0.39,0.0,64.8,65.1
2018-11-13,JFK,30.07,0.0,48.7,99.8
2018-11-14,JFK,0.0,0.0,59.0,80.8
2018-11-15,JFK,21.94,1.88,66.2,83.0
2018-11-16,JFK,4.21,1.04,72.2,77.6
2018-11-17,JFK,0.0,4.85,44.6,79.2
2018-11-18,JFK,0.0,0.0,,94.1
2018-11-19,JFK,0.0,0.0,,92.7
2018-11-20,JFK,0.3,0.0,53.6,84.6
2018-11-21,JFK,0.0,0.0,59.2,70.9
2018-11-22,JFK,0.0,0.0,56.2,22.6
2018-11-23,JFK,0.0,0.0,49.0,36.7
2018-11-24,JFK,24.17,0.0,44.7,91.5
2018-11-25,JFK,35.25,0.0,73.9,87.2
2018-11-26,JFK,29.76,0.0,55.4,97.1
2018-11-27,JFK,0.02,0.0,59.2,92.2
2018-11-28,JFK,0.0,0.0,62.0,93.4
2018-11-29,JFK,0.01,0.0,64.8,61.2
2018-11-30,JFK,0.6,0.0,77.8,91.1
2018-12-01,JFK,1.3,0.0,53.6,72.5
2018-12-02,JFK,22.6,0.0,,96.1
2018-12-03,JFK,0.0,0.0,48.1,85.9
2018-12-04,JFK,0.0,0.0,90.7,35.7
2018-12-05,JFK,0.0,0.0,39.9,53.1
2018-12-06,JFK,0.0,0.0,85.1,70.3
2018-12-07,JFK,0.0,0.0,57.4,35.2
2018-12-08,JFK,0.01,0.0,81.7,41.3
2018-12-09,JFK,0.01,0.0,96.1,89.3
2018-12-10,JFK,0.0,0.0,55.4,30.3
2018-12-11,JFK,0.01,0.0,68.4,23.4
2018-12-12,JFK,0.01,0.0,72.0,70.9
2018-12-13,JFK,2.44,0.0,68.4,99.3
2018-12-14,JFK,1.74,0.0,64.8,97.5
2018-12-15,JFK,5.11,0.0,37.8,99.4
2018-12-16,JFK,29.45,0.0,55.4,99.3
2018-12-17,JFK,0.0,0.0,68.3,91.8
2018-12-18,JFK,0.01,0.0,74.2,44.7
2018-12-19,JFK,0.0,0.0,81.4,47.6
2018-12-20,JFK,6.49,0.0,63.0,75.9
2018-12-21,JFK,41.99,0.0,67.2,95.4
2018-12-22,JFK,0.5,0.0,64.8,87.6
2018-12-23,JFK,0.0,0.0,72.4,60.9
2018-12-24,JFK,2.25,0.0,49.5,86.4
2018-12-25,JFK,0.0,0.0,46.1,59.4
2018-12-26,JFK,0.0,0.0,27.7,54.1
2018-12-27,JFK,0.0,0.0,57.6,74.0
2018-12-28,JFK,25.16,0.0,57.8,96.4
2018-12-29,JFK,0.01,0.0,57.3,67.8
2018-12-30,JFK,0.0,0.0,25.9,82.8
2018-12-31,JFK,27.67,0.0,40.7,90.2
2019-01-01,JFK,7.69,0.0,64.8,70.9
2019-01-02,JFK,0.0,0.0,31.7,71.2
2019-01-03,JFK,0.0,0.0,50.8,69.3
2019-01-04,JFK,0.0,0.0,59.0,69.8
2019-01-05,JFK,10.53,0.0,48.1,79.1
2019-01-06,JFK,0.0,0.0,73.0,54.8
2019-01-07,JFK,0.0,0.0,51.8,47.8
2019-01-08,JFK,2.59,0.0,,85.8
2019-01-09,JFK,3.61,0.0,70.4,61.4
2019-01-10,JFK,0.0,0.0,70.0,65.6
2019-01-11,JFK,0.0,0.0,59.0,30.4
2019-01-12,JFK,0.0,0.0,31.7,56.8
2019-01-13,JFK,0.0,0.0,50.0,69.4
2019-01-14,JFK,0.0,0.0,57.2,58.4
2019-01-15,JFK,0.0,0.0,,38.8
2019-01-16,JFK,0.0,0.0,42.1,64.3
2019-01-17,JFK,0.01,1.88,81.4,64.6
2019-01-18,JFK,1.2,1.04,76.0,78.9
2019-01-19,JFK,5.15,0.0,50.0,73.9
2019-01-20,JFK,34.6,0.0,74.1,77.9
2019-01-21,JFK,0.01,0.0,75.4,38.8
2019-01-22,JFK,0.0,0.0,70.2,31.3
2019-01-23,JFK,0.0,0.0,,82.7
2019-01-24,JFK,32.63,0.0,66.5,79.4
2019-01-25,JFK,0.0,0.0,55.4,48.5
2019-01-26,JFK,0.0,0.0,49.3,52.1
2019-01-27,JFK,0.0,0.0,60.8,55.2
2019-01-28,JFK,0.01,0.0,88.9,62.0
2019-01-29,JFK,5.24,0.0,77.8,69.5
2019-01-30,JFK,0.17,0.63,78.4,31.3
2019-01-31,JFK,0.0,0.35,50.0,23.6
2019-02-01,JFK,0.0,0.0,42.5,41.7
2019-02-02,JFK,0.01,0.0,64.8,71.8
2019-02-03,JFK,0.0,0.0,,51.5
2019-02-04,JFK,0.0,0.0,64.8,29.0
2019-02-05,JFK,0.01,0.0,68.4,63.1
2019-02-06,JFK,9.08,0.0,33.5,57.8
2019-02-07,JFK,7.22,0.0,44.8,99.8
2019-02-08,JFK,2.96,0.0,79.6,55.5
2019-02-09,JFK,0.01,0.0,66.6,27.5
2019-02-10,JFK,0.01,0.0,94.7,47.4
2019-02-11,JFK,0.0,0.0,57.2,81.4
2019-02-12,JFK,19.04,1.88,55.4,85.1
2019-02-13,JFK,3.45,1.04,60.9,63.2
2019-02-14,JFK,0.01,0.0,68.4,64.0
2019-02-15,JFK,0.0,0.0,90.7,76.5
2019-02-16,JFK,0.0,0.0,48.1,44.7
2019-02-17,JFK,0.64,0.0,33.5,41.8
2019-02-18,JFK,2.81,0.0,65.6,68.3
2019-02-19,JFK,0.0,0.0,72.4,68.3
2019-02-20,JFK,12.24,1.88,,79.2
2019-02-21,JFK,8.6,1.04,76.0,77.9
2019-02-22,JFK,0.0,0.0,70.2,77.9
2019-02-23,JFK,0.0,0.0,57.2,87.4
2019-02-24,JFK,22.55,0.0,71.2,85.2
2019-02-25,JFK,0.0,0.0,81.8,43.6
2019-02-26,JFK,0.0,0.0,58.5,29.7
2019-02-27,JFK,0.0,0.0,55.4,78.0
2019-02-28,JFK,0.3,0.0,48.5,67.5
2019-03-01,JFK,0.84,5.05,,84.6
2019-03-02,JFK,16.39,2.79,37.1,87.9
2019-03-03,JFK,10.77,1.25,31.7,67.5
2019-03-04,JFK,14.82,0.7,40.7,74.6
2019-03-05,JFK,0.0,0.0,64.8,36.1
2019-03-06,JFK,0.01,0.0,59.1,44.8
2019-03-07,JFK,0.0,0.0,54.5,50.2
2019-03-08,JFK,0.0,0.0,76.0,75.5
2019-03-09,JFK,0.0,0.0,53.6,58.4
2019-03-10,JFK,21.81,0.0,68.2,92.4
2019-03-11,JFK,0.0,0.0,52.7,58.7
2019-03-12,JFK,0.0,0.0,60.2,41.7
2019-03-13,JFK,0.0,0.0,72.4,47.4
2019-03-14,JFK,0.0,0.0,57.2,69.0
2019-03-15,JFK,3.82,0.0,53.6,66.8
2019-03-16,JFK,0.32,0.0,59.2,75.5
2019-03-17,JFK,0.0,0.0,53.6,41.1
2019-03-18,JFK,0.0,0.0,51.8,44.9
2019-03-19,JFK,0.0,0.0,63.0,32.9
2019-03-20,JFK,0.0,0.0,66.6,44.0
2019-03-21,JFK,8.57,0.0,55.3,76.1
2019-03-22,JFK,22.78,0.0,70.0,81.4
2019-03-23,JFK,0.0,0.0,72.2,44.5
2019-03-24,JFK,0.0,0.0,50.0,39.8
2019-03-25,JFK,0.0,0.0,96.1,76.2
2019-03-26,JFK,0.0,0.0,50.8,29.6
2019-03-27,JFK,0.0,0.0,51.8,43.0
2019-03-28,JFK,0.0,0.0,35.3,48.0
2019-03-29,JFK,0.0,0.0,63.0,84.3
2019-03-30,JFK,0.0,0.0,59.2,67.1
2019-03-31,JFK,2.98,0.0,57.2,63.2
2019-04-01,JFK,0.0,0.0,60.8,29.0
2019-04-02,JFK,0.8,0.0,37.1,70.7
2019-04-03,JFK,0.8,0.0,72.2,34.0
2019-04-04,JFK,0.0,0.0,60.8,46.7
2019-04-05,JFK,3.89,0.0,31.7,78.2
2019-04-06,JFK,2.16,0.0,,61.0
2019-04-07,JFK,0.0,0.0,53.6,55.8
2019-04-08,JFK,6.84,0.0,76.0,67.2
2019-04-09,JFK,0.31,0.0,27.7,92.7
2019-04-10,JFK,0.0,0.0,59.0,36.4
2019-04-11,JFK,0.01,0.0,61.0,81.0
2019-04-12,JFK,3.88,0.0,62.8,78.7
2019-04-13,JFK,20.82,0.0,53.6,65.1
2019-04-14,JFK,0.0,0.0,35.3,73.4
2019-04-15,JFK,12.52,0.0,83.3,63.0
2019-04-16,JFK,0.01,0.0,64.8,34.7
2019-04-17,JFK,0.0,0.0,66.6,77.7
2019-04-18,JFK,0.0,0.0,58.9,84.1
2019-04-19,JFK,0.31,0.0,63.8,64.6
2019-04-20,JFK,12.96,0.0,59.4,85.3
2019-04-21,JFK,0.3,0.0,60.8,65.6
2019-04-22,JFK,12.26,0.0,66.6,68.6
2019-04-23,JFK,0.01,0.0,76.0,52.2
2019-04-24,JFK,0.82,0.0,72.0,44.9
2019-04-25,JFK,0.9,0.0,88.9,71.6
2019-04-26,JFK,25.81,0.0,63.0,88.4
2019-04-27,JFK,1.08,0.0,69.8,63.2
2019-04-28,JFK,0.3,0.0,40.7,68.1
2019-04-29,JFK,0.0,0.0,66.6,56.5
2019-04-30,JFK,3.29,0.0,,84.3
2019-05-01,JFK,0.6,0.0,25.9,82.7
2019-05-02,JFK,4.59,0.0,63.9,76.9
2019-05-03,JFK,1.8,0.0,,99.8
2019-05-04,JFK,6.2,0.0,35.3,88.7
2019-05-05,JFK,37.95,0.0,45.3,87.4
2019-05-06,JFK,0.8,0.0,44.6,59.4
2019-05-07,JFK,1.02,0.0,63.0,62.9
2019-05-08,JFK,0.0,0.0,59.2,61.8
2019-05-09,JFK,0.0,0.0,44.6,76.6
2019-05-10,JFK,0.31,0.0,79.6,71.5
2019-05-11,JFK,0.6,0.0,64.8,65.6
2019-05-12,JFK,25.02,0.0,50.0,88.6
2019-05-13,JFK,16.57,0.0,47.9,86.8
2019-05-14,JFK,2.96,0.0,109.1,86.0
2019-05-15,JFK,0.97,0.0,50.0,58.0
2019-05-16,JFK,1.31,0.0,90.7,61.9
2019-05-17,JFK,6.31,0.0,92.5,55.3
2019-05-18,JFK,0.01,0.0,64.8,57.7
2019-05-19,JFK,3.57,0.0,68.3,56.8
2019-05-20,JFK,0.02,0.0,64.8,52.3
2019-05-21,JFK,0.01,0.0,57.5,45.9
2019-05-22,JFK,0.0,0.0,81.4,67.9
2019-05-23,JFK,10.45,0.0,59.4,70.8
2019-05-24,JFK,0.0,0.0,64.8,50.1
2019-05-25,JFK,0.0,0.0,45.2,48.2
2019-05-26,JFK,3.9,0.0,55.4,65.9
2019-05-27,JFK,0.01,0.0,70.2,44.2
2019-05-28,JFK,2.45,0.0,48.1,64.3
2019-05-29,JFK,11.74,0.0,31.7,80.0
2019-05-30,JFK,30.63,0.0,72.0,96.4
2019-05-31,JFK,0.58,0.0,83.2,51.0
2019-06-01,JFK,0.0,0.0,68.4,75.8
2019-06-02,JFK,6.45,0.0,57.2,62.7
2019-06-03,JFK,0.0,0.0,72.2,43.1
2019-06-04,JFK,0.0,0.0,90.7,34.7
2019-06-05,JFK,3.9,0.0,57.4,73.0
2019-06-06,JFK,15.85,0.0,64.8,78.2
2019-06-07,JFK,0.01,0.0,90.7,60.3
2019-06-08,JFK,0.0,0.0,51.8,55.3
2019-06-09,JFK,0.0,0.0,50.0,55.9
2019-06-10,JFK,11.61,0.0,43.9,82.3
2019-06-11,JFK,5.42,0.0,50.9,54.0
2019-06-12,JFK,0.0,0.0,63.0,63.9
2019-06-13,JFK,16.41,0.0,51.9,73.0
2019-06-14,JFK,0.01,0.0,51.8,48.7
2019-06-15,JFK,0.0,0.0,83.3,65.7
2019-06-16,JFK,3.09,0.0,76.0,66.4
2019-06-17,JFK,0.0,0.0,59.0,62.3
2019-06-18,JFK,35.04,0.0,79.6,73.7
2019-06-19,JFK,0.81,0.0,77.8,92.2
2019-06-20,JFK,19.18,0.0,31.7,71.4
2019-06-21,JFK,14.84,0.0,72.0,59.8
2019-06-22,JFK,0.05,0.0,48.1,46.4
2019-06-23,JFK,0.0,0.0,50.0,31.7
2019-06-24,JFK,0.0,0.0,79.6,55.0
2019-06-25,JFK,5.33,0.0,63.0,75.7
2019-06-26,JFK,0.0,0.0,70.4,50.4
2019-06-27,JFK,0.0,0.0,68.4,38.4
2019-06-28,JFK,0.0,0.0,88.9,44.8
2019-06-29,JFK,0.8,0.0,70.2,54.6
2019-06-30,JFK,1.5,0.0,62.9,52.7
2019-07-01,JFK,0.02,0.0,76.0,28.7
2019-07-02,JFK,0.0,0.0,72.2,52.3
2019-07-03,JFK,2.31,0.0,77.8,64.1
2019-07-04,JFK,0.01,0.0,79.6,42.6
2019-07-05,JFK,0.0,0.0,33.5,85.6
2019-07-06,JFK,0.03,0.0,53.5,64.5
2019-07-07,JFK,0.0,0.0,63.0,52.1
2019-07-08,JFK,0.31,0.0,81.4,55.0
2019-07-09,JFK,0.0,0.0,85.0,42.4
2019-07-10,JFK,0.01,0.0,76.0,56.5
2019-07-11,JFK,14.94,0.0,70.2,72.4
2019-07-12,JFK,0.94,0.0,65.7,59.5
2019-07-13,JFK,0.0,0.0,77.8,20.2
2019-07-14,JFK,0.0,0.0,44.6,36.5
2019-07-15,JFK,0.01,0.0,79.6,63.0
2019-07-16,JFK,0.0,0.0,81.5,57.4
2019-07-17,JFK,18.09,0.0,85.1,62.1
2019-07-18,JFK,4.5,0.0,90.7,78.1
2019-07-19,JFK,0.0,0.0,75.8,62.0
2019-07-20,JFK,0.0,0.0,42.5,50.3
2019-07-21,JFK,0.0,0.0,39.1,47.3
2019-07-22,JFK,39.98,0.0,66.6,57.1
2019-07-23,JFK,52.62,0.0,72.2,80.6
2019-07-24,JFK,0.01,0.0,68.4,53.0
2019-07-25,JFK,0.01,0.0,88.9,44.0
2019-07-26,JFK,0.01,0.0,76.0,25.3
2019-07-27,JFK,0.0,0.0,37.1,29.7
2019-07-28,JFK,0.0,0.0,81.4,36.4
2019-07-29,JFK,0.0,0.0,77.8,41.0
2019-07-30,JFK,0.02,0.0,66.6,32.5
2019-07-31,JFK,0.08,0.0,59.0,49.5
2019-08-01,JFK,0.0,0.0,72.0,61.1
2019-08-02,JFK,0.0,0.0,76.0,61.9
2019-08-03,JFK,0.0,0.0,33.5,57.6
2019-08-04,JFK,0.32,0.0,55.4,56.0
2019-08-05,JFK,0.0,0.0,77.8,55.5
2019-08-06,JFK,0.01,0.0,68.4,58.8
2019-08-07,JFK,25.47,0.0,53.6,60.1
2019-08-08,JFK,0.01,0.0,72.2,52.4
2019-08-09,JFK,1.2,0.0,85.0,39.4
2019-08-10,JFK,0.0,0.0,70.2,32.6
2019-08-11,JFK,0.0,0.0,59.2,34.1
2019-08-12,JFK,0.0,0.0,79.6,33.5
2019-08-13,JFK,1.89,0.0,68.4,67.7
2019-08-14,JFK,6.04,0.0,73.8,75.2
2019-08-15,JFK,0.0,0.0,27.7,58.9
2019-08-16,JFK,0.0,0.0,72.0,56.0
2019-08-17,JFK,0.0,0.0,,70.5
2019-08-18,JFK,0.15,0.0,72.0,65.9
2019-08-19,JFK,3.79,0.0,53.6,54.2
2019-08-20,JFK,0.0,0.0,74.2,62.8
2019-08-21,JFK,9.4,0.0,68.4,60.2
2019-08-22,JFK,17.2,0.0,83.2,59.6
2019-08-23,JFK,3.44,0.0,70.2,56.4
2019-08-24,JFK,0.0,0.0,55.4,48.0
2019-08-25,JFK,0.0,0.0,44.6,62.5
2019-08-26,JFK,0.0,0.0,44.5,54.8
2019-08-27,JFK,0.0,0.0,68.4,58.6
2019-08-28,JFK,11.6,0.0,85.0,68.4
2019-08-29,JFK,0.0,0.0,64.8,37.1
2019-08-30,JFK,0.0,0.0,81.4,22.8
2019-08-31,JFK,0.0,0.0,29.5,56.1
2019-09-01,JFK,0.0,0.0,35.3,60.0
2019-09-02,JFK,16.3,0.0,55.4,63.8
2019-09-03,JFK,0.0,0.0,92.5,33.9
2019-09-04,JFK,4.08,0.0,79.6,55.7
2019-09-05,JFK,0.0,0.0,66.6,56.8
2019-09-06,JFK,6.19,0.0,48.4,72.4
2019-09-07,JFK,1.1,0.0,70.2,51.9
2019-09-08,JFK,0.0,0.0,,54.9
2019-09-09,JFK,0.0,0.0,81.4,59.8
2019-09-10,JFK,0.0,0.0,59.0,51.2
2019-09-11,JFK,0.0,0.0,81.4,47.0
2019-09-12,JFK,0.31,0.0,76.0,70.9
2019-09-13,JFK,0.0,0.0,40.6,58.6
2019-09-14,JFK,0.0,0.0,57.0,69.1
2019-09-15,JFK,0.0,0.0,61.2,56.9
2019-09-16,JFK,0.0,0.0,83.2,67.5
2019-09-17,JFK,0.0,0.0,40.7,32.0
2019-09-18,JFK,0.0,0.0,46.4,40.7
2019-09-19,JFK,0.0,0.0,85.0,19.2
2019-09-20,JFK,0.0,0.0,67.5,52.8
2019-09-21,JFK,0.0,0.0,,35.5
2019-09-22,JFK,0.0,0.0,85.1,39.8
2019-09-23,JFK,0.0,0.0,41.7,49.8
2019-09-24,JFK,0.01,0.0,42.5,59.7
2019-09-25,JFK,0.0,0.0,79.6,36.4
2019-09-26,JFK,0.0,0.0,55.4,35.8
2019-09-27,JFK,0.0,0.0,76.0,39.3
2019-09-28,JFK,0.0,0.0,45.9,50.0
2019-09-29,JFK,0.0,0.0,46.4,45.8
2019-09-30,JFK,0.0,0.0,,69.9
2019-10-01,JFK,0.0,0.0,,74.3
2019-10-02,JFK,8.88,0.0,48.0,58.0
2019-10-03,JFK,5.9,0.0,50.0,87.2
2019-10-04,JFK,2.59,0.0,63.0,60.4
2019-10-05,JFK,0.0,0.0,33.5,36.4
2019-10-06,JFK,0.0,0.0,47.2,68.3
2019-10-07,JFK,0.0,0.0,57.2,74.9
2019-10-08,JFK,0.31,0.0,63.9,62.9
2019-10-09,JFK,16.26,0.0,51.8,86.2
2019-10-10,JFK,0.0,0.0,55.4,67.5
2019-10-11,JFK,0.0,0.0,59.2,61.9
2019-10-12,JFK,0.0,0.0,38.9,81.7
2019-10-13,JFK,0.0,0.0,77.8,56.6
2019-10-14,JFK,0.0,0.0,85.3,38.9
2019-10-15,JFK,0.0,0.0,73.8,30.5
2019-10-16,JFK,25.96,0.0,70.6,60.5
2019-10-17,JFK,0.0,0.0,80.2,81.8
2019-10-18,JFK,0.0,0.0,76.0,57.5
2019-10-19,JFK,0.0,0.0,59.0,33.8
2019-10-20,JFK,14.25,0.0,31.7,66.3
2019-10-21,JFK,0.01,0.0,74.0,46.8
2019-10-22,JFK,8.8,0.0,42.5,52.4
2019-10-23,JFK,3.98,0.0,83.2,31.8
2019-10-24,JFK,0.0,0.0,91.6,2.3
2019-10-25,JFK,0.0,0.0,79.6,46.7
2019-10-26,JFK,0.0,0.0,76.0,60.2
2019-10-27,JFK,21.75,0.0,64.7,70.2
2019-10-28,JFK,0.26,0.0,77.8,45.3
2019-10-29,JFK,1.76,0.0,33.5,84.1
2019-10-30,JFK,2.3,0.0,,95.8
2019-10-31,JFK,5.23,0.0,72.1,84.7
2019-11-01,JFK,1.36,0.0,86.7,30.7
2019-11-02,JFK,0.0,0.0,85.0,33.4
2019-11-03,JFK,0.0,0.0,72.0,37.0
2019-11-04,JFK,0.0,0.0,72.0,39.3
2019-11-05,JFK,0.0,0.0,81.5,58.5
2019-11-06,JFK,0.01,0.0,100.1,24.2
2019-11-07,JFK,0.61,0.0,51.4,64.6
2019-11-08,JFK,0.0,0.0,64.8,42.6
2019-11-09,JFK,0.0,0.0,96.1,43.7
2019-11-10,JFK,0.0,0.0,31.7,64.6
2019-11-11,JFK,0.0,0.0,77.8,70.5
2019-11-12,JFK,0.6,0.0,59.4,68.4
2019-11-13,JFK,0.0,0.0,70.4,37.4
2019-11-14,JFK,0.0,0.0,73.1,69.2
2019-11-15,JFK,0.0,0.0,73.8,62.0
2019-11-16,JFK,0.0,0.0,56.2,26.6
2019-11-17,JFK,0.0,0.0,51.8,71.5
2019-11-18,JFK,10.97,0.0,60.8,92.1
2019-11-19,JFK,5.27,0.0,96.1,76.8
2019-11-20,JFK,0.0,0.0,68.4,70.0
2019-11-21,JFK,0.01,0.0,83.2,48.7
2019-11-22,JFK,1.06,0.0,65.5,66.9
2019-11-23,JFK,0.63,0.0,77.8,60.2
2019-11-24,JFK,18.79,0.0,55.3,44.9
2019-11-25,JFK,0.0,0.0,77.8,41.3
2019-11-26,JFK,0.0,0.0,79.6,55.4
2019-11-27,JFK,0.14,0.0,70.3,82.0
2019-11-28,JFK,0.17,0.0,79.4,55.3
2019-11-29,JFK,0.0,0.0,50.0,53.2
2019-11-30,JFK,0.0,0.0,27.7,56.1
2019-12-01,JFK,14.91,0.0,59.3,69.9
2019-12-02,JFK,9.55,1.88,54.1,91.7
2019-12-03,JFK,0.54,1.04,66.6,61.8
2019-12-04,JFK,0.0,0.86,86.9,74.8
2019-12-05,JFK,0.0,0.0,76.0,61.5
2019-12-06,JFK,0.0,0.0,77.8,64.8
2019-12-07,JFK,0.0,0.0,51.8,35.7
2019-12-08,JFK,0.0,0.0,35.3,50.9
2019-12-09,JFK,42.25,0.0,57.2,87.1
2019-12-10,JFK,3.04,1.88,72.2,74.9
2019-12-11,JFK,8.89,1.04,68.4,60.7
2019-12-12,JFK,0.0,0.0,59.0,47.9
2019-12-13,JFK,22.76,0.0,35.3,83.3
2019-12-14,JFK,49.85,0.0,64.6,72.6
2019-12-15,JFK,0.0,0.0,65.8,62.9
2019-12-16,JFK,3.07,0.0,68.4,82.8
2019-12-17,JFK,28.87,0.0,49.6,87.1
2019-12-18,JFK,0.01,0.0,53.6,51.3
2019-12-19,JFK,0.0,0.0,66.6,38.7
2019-12-20,JFK,0.0,0.0,74.0,33.3
2019-12-21,JFK,0.0,0.0,63.0,68.7
2019-12-22,JFK,0.0,0.0,29.5,18.1
2019-12-23,JFK,0.0,0.0,76.0,53.5
2019-12-24,JFK,0.0,0.0,70.2,53.0
2019-12-25,JFK,0.0,0.0,,60.8
2019-12-26,JFK,0.0,0.0,27.7,82.6
2019-12-27,JFK,0.01,0.0,79.6,74.6
2019-12-28,JFK,0.0,0.0,79.6,69.2
2019-12-29,JFK,7.87,0.0,,73.1
2019-12-30,JFK,14.55,0.0,64.3,90.2
2019-12-31,JFK,0.01,0.0,85.1,81.9
2020-01-01,JFK,0.01,0.0,62.8,67.2
2020-01-02,JFK,0.01,0.0,81.4,48.3
2020-01-03,JFK,3.5,0.0,,80.0
2020-01-04,JFK,4.3,0.0,55.4,73.7
2020-01-05,JFK,0.0,0.0,75.9,72.3
2020-01-06,JFK,1.03,0.0,83.2,53.6
2020-01-01,JHM,0.0,0.0,47.9,39.1
2020-01-02,JHM,2.65,0.0,44.5,31.4
